tractid,dmg_wind_total_tract_1971,dmg_wind_total_tract_2021,dmg_wind_total_tract_2071,dmg_wind_total_tract_1971_mlt7,dmg_wind_total_tract_2021_mlt7,dmg_wind_total_tract_2071_mlt7,affected_wind_over5k_tract_1971,affected_wind_over5k_tract_2021,affected_wind_over5k_tract_2071,dmg_wind_total_residential_tract_1971,dmg_wind_total_residential_tract_2021,dmg_wind_total_residential_tract_2071,dmg_wind_total_commercial_tract_1971,dmg_wind_total_commercial_tract_2021,dmg_wind_total_commercial_tract_2071,dmg_wind_total_industrial_tract_1971,dmg_wind_total_industrial_tract_2021,dmg_wind_total_industrial_tract_2071,dmg_wind_total_public_tract_1971,dmg_wind_total_public_tract_2021,dmg_wind_total_public_tract_2071,dmg_cc_wind_total_tract_1971to2021_ratio_mlt,dmg_cc_wind_total_tract_2021to2071_ratio_mlt,dmg_surge_total_tract_1971,dmg_surge_total_tract_2021,dmg_surge_total_tract_2071,dmg_surge_total_tract_1971_mlt7,dmg_surge_total_tract_2021_mlt7,dmg_surge_total_tract_2071_mlt7,affected_surge_over5k_tract_1971,affected_surge_over5k_tract_2021,affected_surge_over5k_tract_2071,dmg_surge_total_residential_tract_1971,dmg_surge_total_residential_tract_2021,dmg_surge_total_residential_tract_2071,dmg_surge_total_commercial_tract_1971,dmg_surge_total_commercial_tract_2021,dmg_surge_total_commercial_tract_2071,dmg_surge_total_industrial_tract_1971,dmg_surge_total_industrial_tract_2021,dmg_surge_total_industrial_tract_2071,dmg_surge_total_public_tract_1971,dmg_surge_total_public_tract_2021,dmg_surge_total_public_tract_2071,dmg_cc_surge_total_tract_1971to2021_ratio_mlt,dmg_cc_surge_total_tract_2021to2071_ratio_mlt
22051024300,1287182.0395067958,1513219.9396242178,2620755.63602565,1M - 10M,1M - 10M,1M - 10M,48,57,131,419704.0747124916,501530.78673913394,974745.7209368632,782555.3004211612,906711.5938588672,1418134.991071808,51555.3944390654,63943.130809612594,151708.52815309545,33367.26993407762,41034.42821660428,76166.39586388323,0 to 24%,50 to 99%,1622505.956,1628590.708,1645921.5089,1M - 10M,1M - 10M,1M - 10M,4,4,4,1622505.956,1628590.708,1645921.5089,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22109001303,59524965.79070769,84228942.71245693,233388652.05743912,> 50M,> 50M,> 50M,1033,1171,1520,21444060.608171437,30204587.516758,81345865.57372339,19929449.736831635,27572987.34799012,74460368.26939464,16736025.551244617,24403737.18248381,70810163.1748563,1415429.8944600092,2047630.665224992,6772255.039464785,25 to 49%,100% or more,1367975.7727,1398446.5247,1545975.5947,1M - 10M,1M - 10M,1M - 10M,30,32,44,775648.4034000001,800091.1676,926455.6193,331223.5392,336168.5483,354264.7314,0,0,0,261103.83009999996,262186.8088,265255.244,0.0 to 4.9%,10.0% or more
22007050600,50445.53003434833,62393.46679319871,114305.21686160156,1 - 350K,1 - 350K,1 - 350K,5,5,10,21273.763334295552,25389.311771854613,40549.865165694115,29171.76670005278,37004.15502134409,73755.35169590743,0,0,0,0,0,0,0 to 24%,50 to 99%,1353416.1648,1355922.7252,1364120.9068,1M - 10M,1M - 10M,1M - 10M,20,20,21,517940.8845,519528.1639,525474.156,835475.2803,836394.5613,838646.7508,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22019000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,1330411.7296,1331611.9569,1332754.6902,1M - 10M,1M - 10M,1M - 10M,10,10,10,1330411.7296,1331611.9569,1332754.6902,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22063040810,233908.030149969,295275.68064856716,662596.2419428271,1 - 350K,1 - 350K,350K - 1M,6,11,49,133278.51211005583,170086.54111600897,412948.43874047353,21909.763323543182,28175.22207951433,63651.67518823199,0,0,0,78719.75471637,97013.91745304385,185996.1280141216,25 to 49%,100% or more,1240585.4625,1325872.1778,1640100.1079,1M - 10M,1M - 10M,1M - 10M,39,41,55,1240585.4625,1325872.1778,1640100.1079,0,0,0,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22109001302,2200134.225145188,3259101.0978020686,10358567.812375924,1M - 10M,1M - 10M,10M - 50M,94,158,407,1306408.1723208444,1955756.9209439876,6552522.734243783,765536.5276895625,1087921.691691073,2948533.500697727,24626.748900818755,44151.96005777573,199261.68183359495,103562.77623396256,171270.5251092321,658249.8956008198,25 to 49%,100% or more,1257153.8449,1322187.6223,1684206.1494,1M - 10M,1M - 10M,1M - 10M,41,44,55,1232249.9361,1293349.8423,1636832.8823,24903.9088,28837.78,47373.2671,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22121020401,78601.51172978019,93615.22085098526,157655.835932111,1 - 350K,1 - 350K,1 - 350K,3,4,10,39272.3792738373,45183.59833993713,71853.3260211756,39329.1324559429,48431.62251104814,85802.50991093539,0,0,0,0,0,0,0 to 24%,50 to 99%,1272952.9024,1273925.1562,1277269.2778,1M - 10M,1M - 10M,1M - 10M,6,6,6,1272952.9024,1273925.1562,1277269.2778,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22087990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,1249052.6021,1254919.2596,1270331.0069,1M - 10M,1M - 10M,1M - 10M,5,5,5,1249052.6021,1254919.2596,1270331.0069,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051024500,1205050.030813966,1402067.985176295,2266596.4918576186,1M - 10M,1M - 10M,1M - 10M,43,50,100,925098.705988734,1075282.2860753816,1749228.9650375722,256865.5744208168,298446.7298526408,463002.58302755305,6744.423103440255,8086.804448463369,14161.962250121484,16341.327300975132,20252.16479980916,40202.981542371694,0 to 24%,50 to 99%,1234177.9965,1234574.1444,1435804.3192,1M - 10M,1M - 10M,1M - 10M,4,4,5,1234177.9965,1234574.1444,1435804.3192,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,10.0% or more
22087030203,86988.00423231503,97940.50557668986,133034.75740670657,1 - 350K,1 - 350K,1 - 350K,7,8,11,57377.14635625088,64748.9225665102,86936.17048641667,20375.14735924703,23138.398468548243,32016.045217168496,4286.0388874216915,4720.848984779184,6672.067618266426,4949.671629395427,5332.335556852229,7410.474084854974,0 to 24%,25 to 49%,1068577.0938,1217085.3329,1411492.6876,1M - 10M,1M - 10M,1M - 10M,10,12,13,769739.2573,809832.2620999999,938636.3284,298837.8365,407253.0708,472856.3592,0,0,0,0,0,0,10.0% or more,10.0% or more
22009030900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,1121327.7587000004,1121327.7587000004,1121327.7587000004,1M - 10M,1M - 10M,1M - 10M,1,1,1,1121327.7587000004,1121327.7587000004,1121327.7587000004,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22109001201,26968498.9511826,37872056.28984982,85297030.43456613,10M - 50M,10M - 50M,> 50M,676,752,854,19907497.82112612,27965780.312393483,63087922.890388824,6244023.547195137,8660822.279745242,18967706.267030112,214040.97346223437,332751.3838385915,940647.050373864,602936.609399112,912702.3138725028,2300754.226773319,25 to 49%,100% or more,1085519.0537,1121206.4072,1391769.2819,1M - 10M,1M - 10M,1M - 10M,27,28,36,871582.3489,905158.4444,1168954.2664,213936.7048,216047.9628,222815.0155,0,0,0,0,0,0,0.0 to 4.9%,10.0% or more
22101041000,295461.0917228176,324159.6072062471,408262.70710371266,1 - 350K,1 - 350K,350K - 1M,10,13,23,250436.6918619363,271673.72417088854,329314.88110744045,45024.399860881334,52485.883035358536,78947.8259962722,0,0,0,0,0,0,0 to 24%,25 to 49%,1074339.8438,1074767.3375,1077591.6101000002,1M - 10M,1M - 10M,1M - 10M,8,8,8,438994.2444,439421.7381,440518.9479,635345.5994000001,635345.5994000001,637072.6622,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22101041100,10279.451005270816,12459.472849871703,18455.74885133895,1 - 350K,1 - 350K,1 - 350K,1,1,1,10279.451005270816,12459.472849871703,18455.74885133895,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,1068303.9617,1070868.2742,1077973.1798,1M - 10M,1M - 10M,1M - 10M,16,16,16,680251.2792,681247.652,685102.0729,388052.6825,389620.6222,392871.1069,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051024700,63337.57260977251,72728.73938984242,109751.42199356496,1 - 350K,1 - 350K,1 - 350K,4,4,4,32749.309255043616,37478.83782894836,56554.99313655467,30588.263354728897,35249.90156089406,53196.42885701029,0,0,0,0,0,0,0 to 24%,50 to 99%,1055073.6311,1059480.2347,1072847.919,1M - 10M,1M - 10M,1M - 10M,4,4,4,1055073.6311,1059480.2347,1072847.919,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22071000702,120035.09536406072,136016.0483371497,193395.79195388843,1 - 350K,1 - 350K,1 - 350K,8,9,16,115512.41254937313,130633.22925037648,184839.9092957976,4522.682814687619,5382.819086773226,8555.882658090812,0,0,0,0,0,0,0 to 24%,25 to 49%,1013246.7105,1037532.8347,1118717.3798,1M - 10M,1M - 10M,1M - 10M,2,3,4,0,0,0,1013246.7105,1037532.8347,1106608.9832,0,0,12108.3966,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22075990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,1029738.4995,1032571.8857,1041916.0402,1M - 10M,1M - 10M,1M - 10M,5,5,5,285572.3598,286865.61880000005,291061.3547,0,0,0,744166.1396999999,745706.2668999999,750854.6855,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051026600,72923.74013698378,80690.6326188219,111666.90256648028,1 - 350K,1 - 350K,1 - 350K,3,3,4,47924.48817541916,52450.19329648238,68825.04963752978,24999.251961564612,28240.439322339524,42841.852928950495,0,0,0,0,0,0,0 to 24%,25 to 49%,968680.7437,977675.4219,1002520.4839,350K - 1M,350K - 1M,1M - 10M,1,1,1,968680.7437,977675.4219,1002520.4839,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051027819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,879399.0586999999,947865.4237,1150613.1998,350K - 1M,350K - 1M,1M - 10M,5,6,6,879399.0586999999,947865.4237,1150613.1998,0,0,0,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22103041212,7570.587324061739,8859.557222101144,13451.385285277604,1 - 350K,1 - 350K,1 - 350K,1,1,1,7570.587324061739,8859.557222101144,13451.385285277604,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,840718.3771,902289.0132,1103833.5271,350K - 1M,350K - 1M,1M - 10M,12,14,15,840718.3771,902289.0132,1103833.5271,0,0,0,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22109001001,33329651.260108046,46974367.0104122,104429809.68663742,10M - 50M,10M - 50M,> 50M,590,630,664,20423019.085080694,28678870.06076219,61861340.361391515,7771251.89892923,11113220.169737143,25312401.28066568,2636076.8549825926,3525333.4208170343,7770475.316926182,2499303.4211155293,3656943.359095835,9485592.72765404,25 to 49%,100% or more,820984.0867,869982.9833,1180042.2513,350K - 1M,350K - 1M,1M - 10M,21,23,32,820984.0867,869982.9833,1180042.2513,0,0,0,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22087030400,66341.94410980548,72803.54037946742,96558.91128605796,1 - 350K,1 - 350K,1 - 350K,4,4,5,62897.38470150432,68910.9607870005,91356.02791677236,3444.5594083011674,3892.5795924669233,5202.883369285612,0,0,0,0,0,0,0 to 24%,25 to 49%,843420.3103,865479.5388,943108.4716,350K - 1M,350K - 1M,350K - 1M,6,6,6,487906.2503,499892.1829,552029.6378,355514.06,365587.3559,391078.8338,0,0,0,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22071000605,88298.159207376,101379.25459767722,145065.0294663093,1 - 350K,1 - 350K,1 - 350K,8,8,10,67225.32922974425,76986.00572480481,109018.62266526616,21072.829977631736,24393.248872872413,36046.40680104312,0,0,0,0,0,0,0 to 24%,25 to 49%,843935.5669,844497.9045,846147.6440999999,350K - 1M,350K - 1M,350K - 1M,4,4,4,843935.5669,844497.9045,846147.6440999999,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051025800,75515.99418628962,87541.2324732458,126569.03228955156,1 - 350K,1 - 350K,1 - 350K,6,6,10,75515.99418628962,87541.2324732458,126569.03228955156,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,830828.4212000001,833168.872,840098.0293,350K - 1M,350K - 1M,350K - 1M,2,2,2,178696.83440000002,179192.91150000002,180681.1606,652131.5868,653975.9604999999,659416.8687000001,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22033004026,20600.445772801213,26470.03596946247,51541.55623045779,1 - 350K,1 - 350K,1 - 350K,2,2,5,20600.445772801213,26470.03596946247,51541.55623045779,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,827632.6092000001,827632.6092000001,827632.6092000001,350K - 1M,350K - 1M,350K - 1M,2,2,2,827632.6092000001,827632.6092000001,827632.6092000001,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22047952902,38694.30203000521,51939.84084580081,131039.78589521674,1 - 350K,1 - 350K,1 - 350K,3,4,10,23411.228272761753,29461.454504539302,58048.54578508221,12139.373604363644,18524.218283462294,65051.16556777952,0,0,0,3143.7001528798123,3954.168057799213,7940.074542355014,Low Damage,100% or more,823852.9928,823852.9928,823852.9928,350K - 1M,350K - 1M,350K - 1M,2,2,2,823852.9928,823852.9928,823852.9928,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22071001100,539755.6236150799,604710.5804856503,808141.7921890644,350K - 1M,350K - 1M,350K - 1M,33,34,40,478670.3255643637,534853.6754013085,708973.5653356025,48050.40542445044,54926.56532948045,78481.62441474837,0,0,0,13034.892626265788,14930.339754861388,20686.602438713504,0 to 24%,25 to 49%,767840.8071999999,767840.8071999999,767840.8071999999,350K - 1M,350K - 1M,350K - 1M,2,2,2,767840.8071999999,767840.8071999999,767840.8071999999,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22005030900,919746.0719669228,1159869.8855356276,2301236.0219773357,350K - 1M,1M - 10M,1M - 10M,30,40,103,429405.85508728673,531792.1559209746,936986.0982770344,356873.4820363088,460791.8184717347,1021770.8794693648,114133.10411157108,139877.17110574845,254779.3296111672,19333.630731756297,27408.740037169704,87699.71461976899,25 to 49%,50 to 99%,752875.3059,761483.1634000001,787306.7181,350K - 1M,350K - 1M,350K - 1M,1,1,1,752875.3059,761483.1634000001,787306.7181,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051024900,149495.35975572848,171264.80797080384,264810.8706171694,1 - 350K,1 - 350K,1 - 350K,8,8,10,41345.12139191792,49240.52070781139,75924.35467376478,108150.23836381055,122024.28726299248,188886.51594340464,0,0,0,0,0,0,0 to 24%,50 to 99%,759534.099,759534.099,759534.099,350K - 1M,350K - 1M,350K - 1M,1,1,1,0,0,0,759534.099,759534.099,759534.099,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22113951100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,747616.1357,750662.3209,758088.0982,350K - 1M,350K - 1M,350K - 1M,17,17,17,603638.9578,605179.3342,609179.3146,143977.17789999998,145482.9867,148908.78360000002,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22045030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,742789.3809,742786.435,743314.1605,350K - 1M,350K - 1M,350K - 1M,16,16,16,742789.3809,742786.435,743314.1605,0,0,0,0,0,0,0,0,0,-5.0 to -0.1%,0.0 to 4.9%
22071013502,2155140.8245720617,2517181.4361249474,3715456.623578423,1M - 10M,1M - 10M,1M - 10M,65,72,97,361440.7104206717,412013.36576614325,579028.7907714406,1744479.8158143496,2047395.3598890952,3050520.9801739356,17085.61979908448,20001.269972207618,28732.571277773972,32134.678537955737,37771.44049750124,57174.28135527308,0 to 24%,25 to 49%,693615.2255,737455.8245000001,865384.1041,350K - 1M,350K - 1M,350K - 1M,1,1,1,0,0,0,693615.2255,737455.8245000001,865384.1041,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22093040200,8912680.31283711,12379322.649881212,35101588.63953708,1M - 10M,10M - 50M,10M - 50M,398,590,1059,8063261.277048592,11025528.349661654,29747261.50434788,636783.1230924665,1007447.2671030088,3941755.712334143,22005.027029927813,35984.05134612182,171878.50140757137,190630.8856661247,310362.98177042697,1240692.921447482,25 to 49%,100% or more,719605.2546999999,719605.2546999999,719605.2546999999,350K - 1M,350K - 1M,350K - 1M,2,2,2,719605.2546999999,719605.2546999999,719605.2546999999,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22087030103,3216.434017324878,3779.0451012607314,6460.779186625618,1 - 350K,1 - 350K,1 - 350K,0,0,1,0,0,0,3216.434017324878,3779.0451012607314,6460.779186625618,0,0,0,0,0,0,Low Damage,Low Damage,673166.7635,715731.5119,849007.7392000001,350K - 1M,350K - 1M,350K - 1M,5,6,8,673166.7635,714113.0113,839293.5939,0,1618.5006,9714.1453,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22051023904,32594.407122970457,38971.610989822264,66760.3244066763,1 - 350K,1 - 350K,1 - 350K,2,2,8,11337.725885978318,13230.343416810858,21760.16110007295,14077.054761433374,17181.778072436235,31232.003591226297,7179.626475558766,8559.489500575168,13768.159715377044,0,0,0,Low Damage,Low Damage,705079.6982,707601.3441,715207.6223,350K - 1M,350K - 1M,350K - 1M,3,3,3,705079.6982,707601.3441,715207.6223,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22103041103,49548.84053125239,55626.44068158313,80112.88108040065,1 - 350K,1 - 350K,1 - 350K,6,7,9,49548.84053125239,55626.44068158313,80112.88108040065,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,648534.7319,696034.6370999999,944175.6973,350K - 1M,350K - 1M,350K - 1M,6,8,14,454488.0408,495353.1829,717094.4846,0,0,5985.1076,194046.69109999997,200681.4542,221096.10510000004,0,0,0,5.0 to 9.9%,10.0% or more
22071007608,226004.95559671184,260027.02293559772,393557.6144590751,1 - 350K,1 - 350K,350K - 1M,12,12,15,82121.81018783663,94809.83166403454,144700.58590484023,143883.1454088752,165217.19127156318,248857.02855423497,0,0,0,0,0,0,0 to 24%,50 to 99%,651688.8474,691982.2446,819212.4171000001,350K - 1M,350K - 1M,350K - 1M,7,7,7,513112.4209,532134.827,592348.2576,138576.4265,159847.4176,226864.1595,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22071000100,371942.0763776614,437226.185357282,626000.0829934415,350K - 1M,350K - 1M,350K - 1M,27,27,28,320327.1401316655,375674.6392169012,535437.0181865026,36697.61843665097,43961.90955498961,65139.31903844878,0,0,0,14917.317809344851,17589.636585391178,25423.745768490007,0 to 24%,25 to 49%,683600.2246000001,683600.2246000001,683600.2246000001,350K - 1M,350K - 1M,350K - 1M,2,2,2,683600.2246000001,683600.2246000001,683600.2246000001,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22023970102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,663570.4275,663906.9721,664943.0834,350K - 1M,350K - 1M,350K - 1M,10,10,10,663570.4275,663906.9721,664943.0834,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22075050201,15383.03812648162,17598.98846703614,24768.700699634526,1 - 350K,1 - 350K,1 - 350K,1,2,3,15383.03812648162,17598.98846703614,24768.700699634526,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,661302.1290000001,661505.5029000001,662929.1113000001,350K - 1M,350K - 1M,350K - 1M,3,3,3,661302.1290000001,661505.5029000001,662929.1113000001,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22089062200,1065317.6770023345,1374192.1912140388,3104314.3500425704,1M - 10M,1M - 10M,1M - 10M,43,60,181,718066.8458556151,913343.88932886,2077662.589929265,295401.37564645486,393032.81554843206,877445.0086137615,49854.50932202069,65133.30600727983,142623.9962107628,1994.946178243488,2682.18032946691,6582.755288781251,25 to 49%,100% or more,638584.6209000001,646025.5193,666971.8473,350K - 1M,350K - 1M,350K - 1M,4,4,4,638584.6209000001,646025.5193,666971.8473,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051028300,2487445.7037736764,3031517.7312160223,5421255.473120673,1M - 10M,1M - 10M,1M - 10M,88,110,200,1123929.9488379827,1397607.7296234686,2650818.2631298723,325103.70171073516,415615.17759899265,864530.0712682676,636907.2854806518,745635.9283037011,1174763.4683181974,401504.7677443068,472658.8956898599,731143.6704043351,0 to 24%,50 to 99%,639562.2414,640745.3362,642938.1271,350K - 1M,350K - 1M,350K - 1M,3,3,3,351226.34260000003,351226.34260000003,351226.34260000003,288335.8988,289518.9936,291711.7845,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22103041301,82429.2258198559,98362.88363173048,166480.7298469514,1 - 350K,1 - 350K,1 - 350K,6,6,8,32257.345777462237,37127.30407134734,57208.36039928008,37582.90667216288,46661.385241976794,85582.52819941532,0,0,0,12588.973370230782,14574.194318406331,23689.84124825599,0 to 24%,50 to 99%,569708.5177000001,609322.3554,838748.3087,350K - 1M,350K - 1M,350K - 1M,11,12,19,569708.5177000001,609322.3554,838748.3087,0,0,0,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22101040400,385277.4341949158,435155.4036604003,616254.4642550198,350K - 1M,350K - 1M,350K - 1M,29,30,37,358180.0942739654,403831.6649804279,569005.1916865709,27097.33992095047,31323.738679972485,47249.27256844889,0,0,0,0,0,0,0 to 24%,25 to 49%,605488.2799000001,605940.6402,607297.7211000001,350K - 1M,350K - 1M,350K - 1M,2,2,2,605488.2799000001,605940.6402,607297.7211000001,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22089060100,17459777.820822287,24051146.008951332,55692686.35383997,10M - 50M,10M - 50M,> 50M,526,561,676,17085480.433746025,23510655.237368025,53910398.84813225,307223.1527769253,440806.243586159,1504737.9113909777,12448.518705629522,16488.082170186837,45913.7362384618,54625.715593707646,83196.44582696346,231635.8580782796,25 to 49%,100% or more,581565.2045,595934.5037,636225.7559999999,350K - 1M,350K - 1M,350K - 1M,2,2,2,151207.3599,159874.43800000002,183897.6206,0,0,0,430357.8446,436060.0657,452328.1354,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22087030204,7229.3952060860765,8076.334056089924,11456.314228870036,1 - 350K,1 - 350K,1 - 350K,1,1,1,0,0,0,7229.3952060860765,8076.334056089924,11456.314228870036,0,0,0,0,0,0,Low Damage,Low Damage,549875.9535,587240.6366,711256.1736,350K - 1M,350K - 1M,350K - 1M,6,6,6,146462.4139,149031.2209,157945.66559999998,403413.5396,438209.4157,553310.508,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22071000612,4718.058381771917,5173.474114548354,6617.9681958442325,1 - 350K,1 - 350K,1 - 350K,0,1,1,0,0,0,4718.058381771917,5173.474114548354,6617.9681958442325,0,0,0,0,0,0,Low Damage,Low Damage,579435.8884,579435.8884,579435.8884,350K - 1M,350K - 1M,350K - 1M,1,1,1,579435.8884,579435.8884,579435.8884,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051026000,134801.86272574213,151058.3394782186,219231.08421761976,1 - 350K,1 - 350K,1 - 350K,8,8,13,5631.900163720719,6438.680028939248,9106.49656393267,114311.33947246092,128196.57315173156,186185.8375457416,9291.582977533686,10330.669533169916,15102.279932459576,5567.040112026804,6092.4167643778965,8836.470175485927,0 to 24%,25 to 49%,548113.8959,557794.4615,586771.7401,350K - 1M,350K - 1M,350K - 1M,1,1,2,0,0,0,548113.8959,557794.4615,586771.7401,0,0,0,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22005030106,141305.23669419836,182632.57840909567,390012.1333060667,1 - 350K,1 - 350K,350K - 1M,5,8,42,70588.019943099,86370.35446328479,152087.81790529762,67401.97884775556,91914.69159062118,227958.65543223155,0,0,0,3315.2379033438106,4347.53235518972,9965.659968537491,25 to 49%,100% or more,538117.7897,552427.1563,606426.0462,350K - 1M,350K - 1M,350K - 1M,9,10,12,538117.7897,552427.1563,606426.0462,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22071013702,60604.964957081,70381.8137595502,99258.9769649724,1 - 350K,1 - 350K,1 - 350K,7,7,7,23395.947341474108,27494.235190041745,39276.04115814589,37209.017615606885,42887.57856950846,59982.9358068265,0,0,0,0,0,0,0 to 24%,25 to 49%,569173.334,540854.6465,559733.7715,350K - 1M,350K - 1M,350K - 1M,1,1,1,569173.334,540854.6465,559733.7715,0,0,0,0,0,0,0,0,0,-5.0 to -0.1%,0.0 to 4.9%
22071000400,90168.04713539216,104608.9364934358,149352.59132152828,1 - 350K,1 - 350K,1 - 350K,10,12,13,90168.04713539216,104608.9364934358,149352.59132152828,0,0,0,0,0,0,0,0,0,0 to 24%,25 to 49%,537754.3938000001,537754.3938000001,537754.3938000001,350K - 1M,350K - 1M,350K - 1M,1,1,1,0,0,0,537754.3938000001,537754.3938000001,537754.3938000001,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051027818,106924.93600568082,119401.85275215804,173127.81362434654,1 - 350K,1 - 350K,1 - 350K,7,7,11,8881.910901836682,10238.115498243564,14145.5750040122,85898.61902860265,95853.22477877328,139676.7341878518,0,0,0,12144.406075241488,13310.512475141217,19305.504432482536,0 to 24%,25 to 49%,513603.6831,528374.7015999999,593311.4066999999,350K - 1M,350K - 1M,350K - 1M,12,13,13,249112.6287,257061.9663,293347.61340000003,264491.05439999996,271312.73529999994,299963.79329999996,0,0,0,0,0,0,0.0 to 4.9%,10.0% or more
22075050202,538936.7099646681,616859.8775247962,878678.7341860856,350K - 1M,350K - 1M,350K - 1M,25,32,46,73430.7917939316,82615.76837414737,115701.30064396084,423113.10500764,484477.3341244891,688334.6724749206,42392.81316309655,49766.77502615972,74642.76106720415,0,0,0,0 to 24%,25 to 49%,525697.5282000001,525040.1564,525507.7891,350K - 1M,350K - 1M,350K - 1M,6,6,6,385070.6663,384456.5663,385348.39080000005,140626.86190000002,140583.5901,140159.3983,0,0,0,0,0,0,-5.0 to -0.1%,Low Damage
22051024002,612962.5491455379,702326.8468835007,1073203.8690191703,350K - 1M,350K - 1M,1M - 10M,18,19,54,533363.1339097177,605803.0066214079,884050.3700764176,64846.62238821091,77670.82338289752,137828.77341190452,8474.003447546263,11289.413095011863,35532.39364695209,6278.789400063039,7563.60378418332,15792.331883896346,0 to 24%,50 to 99%,434608.8228,434608.8228,434608.8228,350K - 1M,350K - 1M,350K - 1M,2,2,2,434608.8228,434608.8228,434608.8228,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,Low Damage
22045031301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,431330.2052,432903.6807,436572.1183,350K - 1M,350K - 1M,350K - 1M,6,6,6,250603.00490000003,251461.1162,253426.7524,48324.0897,48414.7896,48868.2535,0,0,0,132403.11060000001,133027.77490000002,134277.1124,0.0 to 4.9%,Low Damage
